,0,1,2,3,4
0,8.295577049255371,22.103782653808594,0.0,7.7498674392700195,3.251260757446289
1,18.486618041992188,36.89988708496094,0.0,11.231856346130371,3.548734188079834
2,8.766290664672852,19.090967178344727,0.0,5.872317314147949,1.987050175666809
3,6.203958511352539,22.396930694580078,0.0,8.67091178894043,4.071112155914307
4,20.391284942626953,52.47850036621094,0.0,18.818429946899414,7.918614387512207
5,4.9543867111206055,30.205907821655273,0.0,13.987378120422363,7.661717891693115
6,4.509307861328125,10.205044746398926,0.0,2.510047674179077,0.6425635814666748
7,9.342727661132812,76.8112564086914,0.0,38.33778381347656,22.72776222229004
8,15.665460586547852,74.17233276367188,0.0,33.2783088684082,17.530803680419922
9,3.345566749572754,33.036033630371094,0.0,16.52707862854004,9.973234176635742
10,5.16245698928833,30.668949127197266,0.0,14.121917724609375,7.689774990081787
11,4.161211967468262,23.99798011779785,0.0,10.914822578430176,5.861937999725342
12,4.880338668823242,19.87883186340332,0.0,8.055835723876953,3.889009475708008
13,15.480865478515625,52.37040710449219,0.0,20.78116798400879,10.0274076461792
14,3.3725695610046387,44.67674255371094,0.0,23.16998291015625,14.506956100463867
15,13.509815216064453,53.61210632324219,0.0,22.47028923034668,11.443077087402344
16,6.002925395965576,21.62265968322754,0.0,8.325021743774414,3.8875832557678223
17,8.097719192504883,34.423095703125,0.0,14.712905883789062,7.559622764587402
18,20.158905029296875,52.39326858520508,0.0,18.871028900146484,8.003870964050293
19,5.931891918182373,18.10621452331543,0.0,6.453119277954102,2.7439913749694824
20,6.831052303314209,37.96147537231445,0.0,17.422517776489258,9.402239799499512
21,3.4894802570343018,16.481542587280273,0.0,7.035262584686279,3.497201442718506
22,18.45461654663086,37.00812911987305,0.0,11.353768348693848,3.642728805541992
23,4.919394493103027,20.360610961914062,0.0,8.319219589233398,4.007401466369629
24,5.878337860107422,27.391979217529297,0.0,11.882698059082031,6.034709930419922
